user_id,user_anomaly_score,item_id,item_anomaly_score
873,0.008474767,873,0.036766518
874,0.4918045,874,0.08755291
875,0.16899014,875,0.101165704
876,0.25344634,876,0.056501493
877,0.05502164,877,0.073385045
878,0.30016997,878,0.08846947
879,0.5903938,879,0.10366245
880,0.032629132,880,0.09046314
881,0.054601047,881,0.050804835
882,0.04643649,882,0.035217274
883,0.07264366,883,0.18794467
884,0.055300254,884,0.06174211
885,0.04315442,885,0.08583345
886,0.052505597,886,0.14181785
887,0.17638282,887,0.25562578
888,0.03899859,888,0.07316541
889,0.060990628,889,0.082191505
890,0.21572228,890,0.07453628
891,0.075003214,891,0.06290751
892,0.020750213,892,0.098209985
893,0.042420913,893,0.14907795
894,0.30614918,894,0.11155811
895,0.06459732,895,0.09178028
896,0.07032271,896,0.22991277
897,0.24230218,897,0.1653822
898,0.37450367,898,0.058231615
899,0.021647744,899,0.15527421
900,0.314616,900,0.106201455
901,0.003940648,901,0.053404275
902,0.36145744,902,0.0504496
903,0.33016902,903,0.051103614
904,0.058688495,904,0.05353286
905,0.04028792,905,0.23161945
906,0.0142738,906,0.12445548
907,0.08132081,907,0.055453844
908,0.14080817,908,0.17391105
909,0.017901957,909,0.07236974
910,0.08211112,910,0.103160195
911,0.020929292,911,0.037256774
912,0.016276615,912,0.041898448
913,0.25569332,913,0.10732243
914,0.2702932,914,0.07343576
915,0.29736853,915,0.21750553
916,0.10803741,916,0.10510487
917,0.43694004,917,0.10582934
918,0.013121405,918,0.13486594
919,0.01860856,919,0.07069447
920,0.10902822,920,0.03589386
921,0.10649508,921,0.0811943
922,0.23323052,922,0.14511187
923,0.022889316,923,0.1500378
924,0.20197995,924,0.1142679
925,0.23558585,925,0.121079974
926,0.13485312,926,0.066173665
927,0.09608184,927,0.046082422
928,0.020146966,928,0.093310595
929,0.004926919,929,0.027677827
930,0.06977111,930,0.09368552
931,0.16465348,931,0.050146118
932,0.06081529,932,0.098175526
933,0.02145812,933,0.01328826
934,0.6932944,934,0.021739835
935,0.3461274,935,0.08671874
936,0.037561275,936,0.1339851
937,0.13654812,937,0.08150172
938,0.09325296,938,0.12783019
939,0.24665353,939,0.10986064
940,0.059002236,940,0.016004907
941,0.22400677,941,0.15814286
942,0.034148425,942,0.03505745
943,0.25947702,943,0.05289547
944,0.060224358,944,0.06789095
945,0.003793665,945,0.11330421
946,0.087191775,946,0.08796433
947,0.020023577,947,0.049520288
948,0.13577074,948,0.13711159
949,0.1843782,949,0.15388227
950,0.38843337,950,0.14657335
951,0.051018283,951,0.09570262
952,0.08685297,952,0.070570655
953,0.014513922,953,0.07275141
954,0.30575678,954,0.08789333
955,0.10202327,955,0.09262451
956,0.12775956,956,0.050945528
957,0.09960303,957,0.096871555
958,0.106689036,958,0.052333094
959,0.05539675,959,0.10459045
960,0.092010446,960,0.13615002
961,0.38648775,961,0.040537283
962,0.27714345,962,0.0743255
963,0.14528981,963,0.097910754
964,0.12818177,964,0.050400116
965,0.14132994,965,0.10295973
966,0.17677617,966,0.04640175
967,0.021636598,967,0.032376993
968,0.010756108,968,0.080308236
969,0.2984141,969,0.1055664
970,0.123181775,970,0.21070471
971,0.013073737,971,0.16300468
972,0.27150464,972,0.11622682
973,0.002621925,973,0.115892395
974,0.19295257,974,0.084519476
975,0.015370272,975,0.108342506
976,0.48628882,976,0.111238
977,0.124430075,977,0.039988216
978,0.05982957,978,0.14002934
979,0.28103808,979,0.10808618
980,0.14368385,980,0.09401635
981,0.02735585,981,0.13019092
982,0.09539497,982,0.20063843
983,0.15455565,983,0.09726882
984,0.043781877,984,0.04797054
985,0.15565826,985,0.14197762
986,0.016750624,986,0.12157659
987,0.3542266,987,0.25566742
988,0.13711952,988,0.13665332
989,0.28540158,989,0.13858551
990,0.050855022,990,0.10125655
991,0.087160245,991,0.099764384
992,0.021392904,992,0.15552747
993,0.14286605,993,0.1448174
994,0.13813576,994,0.050500058
995,0.14282861,995,0.07743092
996,0.02993766,996,0.14757387
997,0.28778368,997,0.15868846
998,0.29113173,998,0.2180411
999,0.1102481,999,0.09936042
1000,0.014924568,,
1001,0.17813484,,
1002,0.05300809,,
1003,0.026555818,,
1004,0.44889688,,
1005,0.2540252,,
1006,0.13960043,,
1007,0.07528132,,
1008,0.4331371,,
1009,0.077294305,,
1010,0.039795697,,
1011,0.14175817,,
1012,0.18793188,,
1013,0.27161694,,
1014,0.15548062,,
1015,0.045695346,,
1016,0.04209493,,
1017,0.013255663,,
1018,0.34363434,,
1019,0.18192506,,
1020,0.3399209,,
1021,0.02933998,,
1022,0.017788168,,
1023,0.032233536,,
1024,0.14101966,,
1025,0.13787116,,
1026,0.033708747,,
1027,0.17468603,,
1028,0.020312719,,
1029,0.49452314,,
1030,0.38744026,,
1031,0.55459595,,
1032,0.09735454,,
1033,0.10112011,,
1034,0.28716907,,
1035,0.021743521,,
1036,0.098677374,,
1037,0.04719463,,
1038,0.03656667,,
1039,0.086481474,,
1040,0.15445395,,
1041,0.3620756,,
1042,0.54273164,,
1043,0.19567066,,
1044,0.20059597,,
1045,0.01217345,,
1046,0.06391235,,
1047,0.11081414,,
1048,0.060574368,,
1049,0.032071732,,
1050,0.44086614,,
1051,0.002594698,,
1052,0.31248116,,
1053,0.006629464,,
1054,0.06909626,,
1055,0.01963281,,
1056,0.032858267,,
1057,0.24164009,,
1058,0.29382086,,
1059,0.49024212,,
1060,0.045727283,,
1061,0.00826287,,
1062,0.2960309,,
1063,0.036654055,,
1064,0.2146675,,
1065,0.20660248,,
1066,0.21893895,,
1067,0.08325799,,
1068,0.5008637,,
1069,0.0776461,,
1070,0.04153519,,
1071,0.016583204,,
1072,0.43340045,,
1073,0.01994695,,
1074,0.5868933,,
1075,0.06628116,,
1076,0.42153654,,
1077,0.12666744,,
1078,0.3503021,,
1079,0.042144433,,
1080,0.1030924,,
1081,0.08188968,,
1082,0.28746706,,
1083,0.018869245,,
1084,0.435765,,
1085,0.15191561,,
1086,0.09590266,,
1087,0.090552494,,
1088,0.069263525,,
1089,0.002813488,,
1090,0.2067014,,
1091,0.12872648,,
1092,0.03201353,,
1093,0.06207778,,
1094,0.04412256,,
1095,0.36930838,,
1096,0.36418182,,
1097,0.121809155,,
1098,0.0819874,,
1099,0.1774937,,
1100,0.02692803,,
1101,0.03504203,,
1102,0.2949593,,
1103,0.20678478,,
1104,0.17117096,,
1105,0.07222659,,
1106,0.029682327,,
1107,0.019662526,,
1108,0.2399388,,
1109,0.108793996,,
1110,0.02961038,,
1111,0.53595406,,
1112,0.042112336,,
1113,0.028861314,,
1114,0.4570059,,
1115,0.005294723,,
1116,0.015818521,,
1117,0.014233477,,
1118,0.350832,,
1119,0.004162586,,
1120,0.24930622,,
1121,0.16935061,,
1122,0.029711261,,
1123,0.40412915,,
1124,0.062414322,,
1125,0.067926735,,
1126,0.17353624,,
1127,0.065212674,,
1128,0.005517575,,
1129,0.053149298,,
1130,0.018403409,,
1131,0.11617331,,
1132,0.03644281,,
1133,0.02201587,,
1134,0.12925419,,
1135,0.044647515,,
1136,0.021842295,,
1137,0.15281537,,
1138,0.0710124,,
1139,0.120998144,,
1140,0.012899273,,
1141,0.016816879,,
1142,0.13854651,,
1143,0.23293543,,
1144,0.020892892,,
1145,0.06518832,,
1146,0.31551048,,
1147,0.12681305,,
1148,0.18134287,,
1149,0.016846042,,
1150,0.05699104,,
1151,0.08807462,,
1152,0.35175207,,
1153,0.005279901,,
1154,0.065074146,,
1155,0.45702434,,
1156,0.047996648,,
1157,0.35803697,,
1158,0.05775802,,
1159,0.19974793,,
1160,0.11544093,,
1161,0.095653675,,
1162,0.030652285,,
1163,0.007583315,,
1164,0.46258408,,
1165,0.26950365,,
1166,0.22785857,,
1167,0.15058514,,
1168,0.023721773,,
1169,0.12184037,,
1170,0.02083312,,
1171,0.026030555,,
1172,0.0528538,,
1173,0.12597536,,
1174,0.040091436,,
1175,0.026781734,,
1176,0.21820368,,
1177,0.04897995,,
1178,0.07637313,,
1179,0.12721024,,
1180,0.08267193,,
1181,0.3455557,,
1182,0.09281307,,
1183,0.02136099,,
1184,0.27068505,,
1185,0.12690721,,
1186,0.17752405,,
1187,0.19137445,,
1188,0.051327504,,
1189,0.31302172,,
1190,0.009078929,,
1191,0.044754654,,
1192,0.07027225,,
1193,0.19822277,,
1194,0.17100234,,
1195,0.22996438,,
1196,0.07874853,,
1197,0.014955454,,
1198,0.14418061,,
1199,0.2246525,,
1200,0.11700692,,
1201,0.16602552,,
1202,0.015495311,,
1203,0.102565825,,
1204,0.0434841,,
1205,0.05020693,,
1206,0.44984192,,
1207,0.018932654,,
1208,0.05109909,,
1209,0.15615769,,
1210,0.040473476,,
1211,0.079737246,,
1212,0.15014865,,
1213,0.041015606,,
1214,0.016285108,,
1215,0.4728364,,
1216,0.07582773,,
1217,0.19504902,,
1218,0.040299892,,
1219,0.059963748,,
1220,0.48175728,,
1221,0.2728072,,
1222,0.024643779,,
1223,0.12912391,,
1224,0.12296955,,
1225,0.24727598,,
1226,0.17308015,,
1227,0.043612562,,
1228,0.06921115,,
1229,0.28067753,,
1230,0.024104059,,
1231,0.0415454,,
1232,0.062805295,,
1233,0.2742475,,
1234,0.040949665,,
1235,0.24611634,,
1236,0.20559606,,
1237,0.052034415,,
1238,0.19799803,,
1239,0.118940175,,
1240,0.058638144,,
1241,0.37629154,,
1242,0.03967296,,
1243,0.047601625,,
1244,0.09667674,,
1245,0.28121918,,
1246,0.061674885,,
1247,0.009095835,,
1248,0.29385975,,
1249,0.08214221,,
1250,0.5079787,,
1251,0.009982789,,
1252,0.31984305,,
1253,0.030680375,,
1254,0.11412814,,
1255,0.13854158,,
1256,0.2495726,,
1257,0.18965499,,
1258,0.088087834,,
1259,0.051297076,,
1260,0.018036617,,
1261,0.14763029,,
1262,0.0857025,,
1263,0.19510804,,
1264,0.1569719,,
1265,0.038265347,,
1266,0.06690705,,
1267,0.1542617,,
1268,0.4222454,,
1269,0.006359041,,
1270,0.14545234,,
1271,0.15294914,,
1272,0.1328032,,
1273,0.089850165,,
1274,0.32390788,,
1275,0.3899762,,
1276,0.08984882,,
1277,0.21950635,,
1278,0.050693773,,
1279,0.052014217,,
1280,0.26107207,,
1281,0.13180272,,
1282,0.052379098,,
1283,0.02426845,,
1284,0.24148753,,
1285,0.35234904,,
1286,0.008103192,,
1287,0.08422193,,
1288,0.066796616,,
1289,0.00496757,,
1290,0.26159203,,
1291,0.38477868,,
1292,0.08326203,,
1293,0.13511455,,
1294,0.036608562,,
1295,0.044927824,,
1296,0.30383098,,
1297,0.061433658,,
1298,0.11094707,,
1299,0.07449895,,
1300,0.11865067,,
1301,0.02049989,,
1302,0.17469844,,
1303,0.0762175,,
1304,0.058640264,,
1305,0.262666,,
1306,0.15745558,,
1307,0.074496806,,
1308,0.2879049,,
1309,0.06406613,,
1310,0.096341595,,
1311,0.109630845,,
1312,0.002116866,,
1313,0.08006692,,
1314,0.3540145,,
1315,0.018296614,,
1316,0.43906307,,
1317,0.6030507,,
1318,0.106631756,,
1319,0.027929047,,
1320,0.031289455,,
1321,0.2943221,,
1322,0.22402583,,
1323,0.06190651,,
1324,0.2863648,,
1325,0.009555682,,
1326,0.24274266,,
1327,0.14520416,,
1328,0.39169133,,
1329,0.08277518,,
1330,0.119351655,,
1331,0.016887262,,
1332,0.21318522,,
1333,0.20715648,,
1334,0.42218387,,
1335,0.017172288,,
1336,0.007264633,,
1337,0.020259548,,
1338,0.048279196,,
1339,0.047868192,,
1340,0.012143455,,
1341,0.495158,,
1342,0.08365511,,
1343,0.01844868,,
1344,0.202067,,
1345,0.05473236,,
1346,0.030786173,,
1347,0.13551289,,
1348,0.19453318,,
1349,0.040743724,,
1350,0.20158729,,
1351,0.02391867,,
1352,0.071151525,,
1353,0.082311675,,
1354,0.31372085,,
1355,0.110284746,,
1356,0.028417602,,
1357,0.10835177,,
1358,0.021636438,,
1359,0.25322512,,
1360,0.05589963,,
1361,0.16444036,,
1362,0.03247689,,
1363,0.3407098,,
1364,0.425678,,
1365,0.001557907,,
1366,0.091650724,,
1367,0.02117002,,
1368,0.020908013,,
1369,0.01538124,,
1370,0.020521931,,
1371,0.20537663,,
1372,0.061011992,,
1373,0.35861295,,
1374,0.09927103,,
1375,0.06649149,,
1376,0.30587223,,
1377,0.11629197,,
1378,0.43261835,,
1379,0.033486415,,
1380,0.04628914,,
1381,0.0484111,,
1382,0.016521096,,
1383,0.069233984,,
1384,0.03338855,,
1385,0.33501285,,
1386,0.5323172,,
1387,0.012526128,,
1388,0.04021564,,
1389,0.15713233,,
1390,0.20177402,,
1391,0.016780086,,
1392,0.22754806,,
1393,0.17003852,,
1394,0.031743746,,
1395,0.08048863,,
1396,0.004737956,,
1397,0.043080658,,
1398,0.016155142,,
1399,0.024561724,,
1400,0.14357865,,
1401,0.007910891,,
1402,0.1539526,,
1403,0.015241286,,
1404,0.097462334,,
1405,0.094116315,,
1406,0.015912822,,
1407,0.0700354,,
1408,0.19114497,,
1409,0.014631265,,
1410,0.008843696,,
1411,0.13016446,,
1412,0.08242594,,
1413,0.12333135,,
1414,0.08530128,,
1415,0.056209113,,
1416,0.014572221,,
1417,0.18099904,,
1418,0.038411215,,
1419,0.02411896,,
1420,0.25396332,,
1421,0.105942324,,
1422,0.05932657,,
1423,0.1326723,,
1424,0.04619297,,
1425,0.04692278,,
1426,0.113164246,,
1427,0.093733795,,
1428,0.07027364,,
1429,0.16533905,,
1430,0.1077984,,
1431,0.005978175,,
1432,0.045625884,,
1433,0.037840564,,
1434,0.014333637,,
1435,0.4160493,,
1436,0.018115763,,
1437,0.0644905,,
1438,0.106872365,,
1439,0.08907583,,
1440,0.023079256,,
1441,0.03175216,,
1442,0.13356714,,
1443,0.039543647,,
1444,0.055265706,,
1445,0.044386048,,
1446,0.034498923,,
1447,0.06541013,,
1448,0.28847468,,
1449,0.19822507,,
1450,0.028355688,,
1451,0.022726912,,
1452,0.061270438,,
1453,0.09293306,,
1454,0.008315548,,
1455,0.37898552,,
1456,0.12283766,,
1457,0.074722685,,
1458,0.23446953,,
1459,0.43484202,,
1460,0.08916835,,
1461,0.1693257,,
1462,0.04643953,,
1463,0.009243843,,
1464,0.011964388,,
1465,0.014811176,,
1466,0.008437789,,
1467,0.11389652,,
1468,0.118055,,
1469,0.47540745,,
1470,0.011647252,,
1471,0.2744692,,
1472,0.09094414,,
1473,0.045087587,,
1474,0.019957935,,
1475,0.010738239,,
1476,0.020423925,,
1477,0.07603374,,
1478,0.26320556,,
1479,0.11999036,,
1480,0.21078216,,
1481,0.012828261,,
1482,0.027482472,,
1483,0.06699863,,
1484,0.017351177,,
1485,0.46477476,,
1486,0.03155044,,
1487,0.06215757,,
1488,0.07192868,,
1489,0.009232212,,
1490,0.22845598,,
1491,0.039176136,,
1492,0.3846674,,
1493,0.13651612,,
1494,0.41065082,,
1495,0.011276993,,
1496,0.009747215,,
1497,0.0695571,,
1498,0.0798519,,
1499,0.0785372,,
1500,0.2908584,,
1501,0.028810697,,
1502,0.034038883,,
1503,0.2955436,,
1504,0.23816955,,
1505,0.14391676,,
1506,0.115790576,,
1507,0.09512644,,
1508,0.07287755,,
1509,0.036907047,,
1510,0.04341922,,
1511,0.15704241,,
1512,0.14375632,,
1513,0.048185617,,
1514,0.046931833,,
1515,0.15186092,,
1516,0.043228675,,
1517,0.005561811,,
1518,0.36806035,,
1519,0.12343001,,
1520,0.12031353,,
1521,0.2132779,,
1522,0.111978546,,
1523,0.06610646,,
1524,0.073381685,,
1525,0.33925253,,
1526,0.03492049,,
1527,0.028718384,,
1528,0.13359047,,
1529,0.016136674,,
1530,0.07346241,,
1531,0.4098016,,
1532,0.19555978,,
1533,0.122131966,,
1534,0.05088191,,
1535,0.06499178,,
1536,0.2980415,,
1537,0.16740382,,
1538,0.061306458,,
1539,0.1529521,,
1540,0.11708878,,
1541,0.27725053,,
1542,0.28759328,,
1543,0.018512253,,
1544,0.18883856,,
1545,0.01821599,,
1546,0.13206233,,
1547,0.30825165,,
1548,0.18069644,,
1549,0.1133493,,
1550,0.26103848,,
1551,0.1311499,,
1552,0.07894933,,
1553,0.023496417,,
1554,0.2984696,,
1555,0.59033597,,
1556,0.030502787,,
1557,0.40460405,,
1558,0.4683296,,
1559,0.09459995,,
1560,0.024786338,,
1561,0.29066238,,
1562,0.15090142,,
1563,0.25565168,,
1564,0.49916244,,
1565,0.006815924,,
1566,0.21394947,,
1567,0.12743308,,
1568,0.5494515,,
1569,0.14404634,,
1570,0.097669035,,
1571,0.08139345,,
1572,0.13023812,,
1573,0.09891762,,
1574,0.021874651,,
1575,0.39864144,,
1576,0.011787877,,
1577,0.082072586,,
1578,0.19141155,,
1579,0.39763546,,
1580,0.015344102,,
1581,0.16249393,,
1582,0.015600097,,
1583,0.100824825,,
1584,0.03308219,,
1585,0.47138673,,
1586,0.20359138,,
1587,0.21919695,,
1588,0.11165091,,
1589,0.31816596,,
1590,0.77761763,,
1591,0.007543829,,
1592,0.1659019,,
1593,0.11379811,,
1594,0.36604887,,
1595,0.003036414,,
1596,0.1659103,,
1597,0.009252982,,
1598,0.1621861,,
1599,0.06528476,,
1600,0.21988855,,
1601,0.00673847,,
1602,0.046379887,,
1603,0.28543562,,
1604,0.07901819,,
1605,0.011469839,,
1606,0.08649898,,
1607,0.18496697,,
1608,0.37385514,,
1609,0.022666583,,
1610,0.037494875,,
1611,0.04480896,,
1612,0.5223684,,
1613,0.0408893,,
1614,0.090845495,,
1615,0.013591317,,
1616,0.05919861,,
1617,0.0894694,,
1618,0.4511491,,
1619,0.072560996,,
1620,0.015589599,,
1621,0.33740106,,
1622,0.100196116,,
1623,0.05655669,,
1624,0.6002892,,
1625,0.20009911,,
1626,0.008709963,,
1627,0.060409393,,
1628,0.25006783,,
1629,0.11227289,,
1630,0.23209743,,
1631,0.3099908,,
1632,0.1312569,,
1633,0.5746014,,
1634,0.1309772,,
1635,0.06655693,,
1636,0.040124655,,
1637,0.09048511,,
1638,0.029387316,,
1639,0.31310785,,
1640,0.01347021,,
1641,0.264889,,
1642,0.060903072,,
1643,0.28775203,,
1644,0.3158126,,
1645,0.09073311,,
1646,0.23531443,,
1647,0.15514533,,
1648,0.10080383,,
1649,0.46374476,,
1650,0.5409524,,
1651,0.063826114,,
1652,0.08962811,,
1653,0.021256411,,
1654,0.034316182,,
1655,0.12249981,,
1656,0.11511627,,
1657,0.19410732,,
1658,0.084305465,,
1659,0.16651209,,
1660,0.02456641,,
1661,0.0227821,,
1662,0.0277278,,
1663,0.2486738,,
1664,0.13548367,,
1665,0.25184166,,
1666,0.2274366,,
1667,0.40198547,,
1668,0.18969256,,
1669,0.04533685,,
1670,0.1728897,,
1671,0.073125854,,
1672,0.051790148,,
1673,0.2600618,,
1674,0.18560666,,
1675,0.06158396,,
1676,0.035827074,,
1677,0.14845836,,
1678,0.39082822,,
1679,0.007743198,,
1680,0.45357773,,
1681,0.13646138,,
1682,0.36875388,,
1683,0.24013835,,
1684,0.021647796,,
1685,0.03805411,,
1686,0.04219526,,
1687,0.38711798,,
1688,0.004100791,,
1689,0.045686446,,
1690,0.064628184,,
1691,0.046662252,,
1692,0.22763954,,
1693,0.12542117,,
1694,0.19313848,,
1695,0.16493338,,
1696,0.48271254,,
1697,0.033844758,,
1698,0.0707843,,
1699,0.15502717,,
1700,0.030894708,,
1701,0.035332084,,
1702,0.040799573,,
1703,0.015988667,,
1704,0.04911971,,
1705,0.045899853,,
1706,0.32199493,,
1707,0.031706292,,
1708,0.1711143,,
1709,0.11376571,,
1710,0.047259867,,
1711,0.20243725,,
1712,0.03353639,,
1713,0.12872726,,
1714,0.036537237,,
1715,0.06951678,,
1716,0.27610502,,
1717,0.229602,,
1718,0.14676641,,
1719,0.030116677,,
1720,0.19654828,,
1721,0.29846966,,
1722,0.30147052,,
1723,0.030120613,,
1724,0.25510255,,
1725,0.0809745,,
1726,0.20371716,,
1727,0.003972366,,
1728,0.11424977,,
1729,0.02723153,,
1730,0.051539123,,
1731,0.07269572,,
1732,0.009799489,,
1733,0.059439175,,
1734,0.05854388,,
1735,0.04593175,,
1736,0.1528814,,
1737,0.029893544,,
1738,0.08138847,,
1739,0.20766646,,
1740,0.08888996,,
1741,0.26390567,,
1742,0.03517161,,
1743,0.030218882,,
1744,0.08403341,,
1745,0.041685756,,
1746,0.028441565,,
1747,0.17395769,,
1748,0.08877188,,
1749,0.05292058,,
1750,0.42087746,,
1751,0.07326051,,
1752,0.15430367,,
1753,0.022078209,,
1754,0.051569898,,
1755,0.0175405,,
1756,0.19741061,,
1757,0.057307303,,
1758,0.15978144,,
1759,0.029030446,,
1760,0.035828203,,
1761,0.2896891,,
1762,0.024397044,,
1763,0.17180896,,
1764,0.109667994,,
1765,0.017652981,,
1766,0.12281764,,
1767,0.21266735,,
1768,0.05125398,,
1769,0.11347619,,
1770,0.108085856,,
1771,0.21793772,,
1772,0.058008373,,
1773,0.097784266,,
1774,0.040995568,,
1775,0.47412944,,
1776,0.047625463,,
1777,0.022324882,,
1778,0.3305261,,
1779,0.03989771,,
1780,0.3984726,,
1781,0.06244713,,
1782,0.2144646,,
1783,0.06636912,,
1784,0.28967664,,
1785,0.062138192,,
1786,0.16095646,,
1787,0.40931097,,
1788,0.06649142,,
1789,0.218404,,
1790,0.08623524,,
1791,0.033910036,,
1792,0.07215718,,
1793,0.055739902,,
1794,0.01471018,,
1795,0.12189597,,
1796,0.21255404,,
1797,0.27854404,,
1798,0.05014667,,
1799,0.13526066,,
1800,0.25237197,,
1801,0.12114151,,
1802,0.028309101,,
1803,0.19204445,,
1804,0.3692975,,
1805,0.24246351,,
1806,0.2397408,,
1807,0.016478242,,
1808,0.027669787,,
1809,0.047069192,,
1810,0.12135706,,
1811,0.031849038,,
1812,0.19246948,,
1813,0.17914262,,
1814,0.030898225,,
1815,0.001722741,,
1816,0.6133711,,
1817,0.188243,,
1818,0.20139718,,
1819,0.021744188,,
1820,0.055451334,,
1821,0.44787288,,
1822,0.004269017,,
1823,0.34533247,,
1824,0.028180609,,
1825,0.48574176,,
1826,0.11599943,,
1827,0.0981099,,
1828,0.52856046,,
1829,0.09945526,,
1830,0.039478797,,
1831,0.08629598,,
1832,0.2272777,,
1833,0.02883941,,
1834,0.39415544,,
1835,0.19444557,,
1836,0.024575284,,
1837,0.17362769,,
1838,0.10818152,,
1839,0.030650228,,
1840,0.30299464,,
1841,0.036715806,,
1842,0.09567222,,
1843,0.344415,,
1844,0.35547075,,
1845,0.29466647,,
1846,0.05990936,,
1847,0.13109136,,
1848,0.21970126,,
1849,0.011875821,,
1850,0.015524268,,
1851,0.034359284,,
1852,0.05923392,,
1853,0.15154877,,
1854,0.25703767,,
1855,0.10040218,,
1856,0.279924,,
1857,0.18868276,,
1858,0.3955775,,
1859,0.37076083,,
1860,0.06468646,,
1861,0.084554814,,
1862,0.080692455,,
1863,0.031026602,,
1864,0.21505694,,
1865,0.17604788,,
1866,0.04615015,,
1867,0.013703778,,
1868,0.003226984,,
1869,0.3050085,,
1870,0.34621322,,
1871,0.13964117,,
1872,0.11084091,,
1873,0.03486091,,
1874,0.061542235,,
1875,0.42157602,,
1876,0.2080151,,
1877,0.12264412,,
1878,0.009191984,,
1879,0.20896709,,
1880,0.39000574,,
1881,0.49967706,,
1882,0.054076426,,
1883,0.1632448,,
1884,0.010052065,,
1885,0.23783042,,
1886,0.09710614,,
1887,0.011127574,,
1888,0.05729341,,
1889,0.16170862,,
1890,0.05828447,,
1891,0.07561,,
1892,0.058999144,,
1893,0.014487837,,
1894,0.16176005,,
1895,0.038172945,,
1896,0.09189627,,
1897,0.080340065,,
1898,0.16769613,,
1899,0.1314435,,
1900,0.4090991,,
1901,0.07154986,,
1902,0.020159196,,
1903,0.015162182,,
1904,0.18459815,,
1905,0.027687313,,
1906,0.0770233,,
1907,0.0924219,,
1908,0.1604471,,
1909,0.079825446,,
1910,0.03313332,,
1911,0.13644671,,
1912,0.03656889,,
1913,0.0873526,,
1914,0.011463802,,
1915,0.20592873,,
1916,0.052411538,,
1917,0.30701447,,
1918,0.015853828,,
1919,0.013168471,,
1920,0.09182133,,
1921,0.018229485,,
1922,0.22489575,,
1923,0.126469,,
1924,0.13842572,,
1925,0.09971601,,
1926,0.11607355,,
1927,0.12378589,,
1928,0.009421869,,
1929,0.3065134,,
1930,0.039752852,,
1931,0.036247592,,
1932,0.05832532,,
1933,0.17647184,,
1934,0.020001318,,
1935,0.025529932,,
1936,0.07368375,,
1937,0.11285045,,
1938,0.034260835,,
1939,0.036722682,,
1940,0.015492253,,
1941,0.022639064,,
1942,0.21371368,,
1943,0.11337383,,
1944,0.16945517,,
1945,0.009119548,,
1946,0.004515843,,
1947,0.006807787,,
1948,0.319787,,
1949,0.3147841,,
1950,0.22133927,,
1951,0.013811412,,
1952,0.055152826,,
1953,0.15249743,,
1954,0.012107072,,
1955,0.028607596,,
1956,0.016980365,,
1957,0.017956506,,
1958,0.27932662,,
1959,0.025598595,,
1960,0.079569,,
1961,0.18129951,,
1962,0.007449964,,
1963,0.025002548,,
1964,0.27633998,,
1965,0.02590391,,
1966,0.013346409,,
1967,0.010622119,,
1968,0.5285892,,
1969,0.07663203,,
1970,0.35325447,,
1971,0.16737774,,
1972,0.2179478,,
1973,0.48910898,,
1974,0.04555197,,
1975,0.12880798,,
1976,0.047804814,,
1977,0.41331,,
1978,0.12663239,,
1979,0.017851207,,
1980,0.012068936,,
1981,0.06337907,,
1982,0.07711682,,
1983,0.6016057,,
1984,0.06857492,,
1985,0.04205472,,
1986,0.00433713,,
1987,0.011018559,,
1988,0.11828786,,
1989,0.059365086,,
1990,0.016172994,,
1991,0.91085804,,
1992,0.043204837,,
1993,0.057069525,,
1994,0.04477019,,
1995,0.40231776,,
1996,0.036717452,,
1997,0.136113,,
1998,0.024863336,,
1999,0.011554086,,
2000,0.37503728,,
2001,0.042958498,,
2002,0.07903826,,
2003,0.49674442,,
2004,0.09831963,,
2005,0.060041457,,
2006,0.023487568,,
2007,0.53161246,,
2008,0.089492954,,
2009,0.002733283,,
2010,0.8956985,,
2011,0.12675849,,
2012,0.05309242,,
2013,0.31655797,,
2014,0.05355538,,
2015,0.28814456,,
2016,0.53016484,,
2017,0.013436231,,
2018,0.054417223,,
2019,0.02100476,,
2020,0.01368998,,
2021,0.13171759,,
2022,0.008886956,,
2023,0.22250152,,
2024,0.17067225,,
2025,0.051398784,,
2026,0.104882,,
2027,0.05440964,,
2028,0.04844272,,
2029,0.20841496,,
2030,0.31572247,,
2031,0.24455285,,
2032,0.08726114,,
2033,0.03530946,,
2034,0.020532604,,
2035,0.18770544,,
2036,0.055418663,,
2037,0.01316566,,
2038,0.047552846,,
2039,0.26844987,,
2040,0.098304614,,
2041,0.087167926,,
2042,0.33816934,,
2043,0.014633795,,
2044,0.023265798,,
2045,0.011312631,,
2046,0.06975406,,
2047,0.3069682,,
2048,0.016578743,,
2049,0.07803455,,
2050,0.020070609,,
2051,0.18913502,,
2052,0.026651872,,
2053,0.06761304,,
2054,0.3245626,,
2055,0.70840347,,
2056,0.10655328,,
2057,0.051196516,,
2058,0.109483644,,
2059,0.20591703,,
2060,0.25797373,,
2061,0.026753657,,
2062,0.005534692,,
2063,0.2934699,,
2064,0.2728653,,
2065,0.2199638,,
2066,0.041403674,,
2067,0.2185356,,
2068,0.06663709,,
2069,0.03348104,,
2070,0.14776325,,
2071,0.02745077,,
2072,0.106784284,,
2073,0.06385051,,
2074,0.11469731,,
2075,0.01758946,,
2076,0.2501173,,
2077,0.0559335,,
2078,0.21717592,,
2079,0.018259566,,
2080,0.18318339,,
2081,0.1634897,,
2082,0.07438263,,
2083,0.3454214,,
2084,0.011517462,,
2085,0.10830215,,
2086,0.20032243,,
